133;{'list2': [], 'list1': [], 'list3': []}
139;{'list2': ['alleway'], 'list1': [], 'list3': ['amel', 'jewler', 'camel*']}
142;{'list2': ['ukelele'], 'list1': [], 'list3': []}
145;{'list2': ['neice'], 'list1': ['neice'], 'list3': []}
148;{'list2': ['bayonette', 'bezene', 'chauffer'], 'list1': ['chauffer', 'bayonette'], 'list3': ['casion', 'bayonette', 'chauffer', 'bezene']}
149;{'list2': ['civlian', 'jewler', 'gold'], 'list1': ['painting', 'jigsaw'], 'list3': ['chauffer', 'civillian']}
151;{'list2': ['citizen ', 'senetor'], 'list1': ['senetor', 'jewlwey', ''], 'list3': ['oose', 'civilan', 'jewler']}
154;{'list2': [], 'list1': [], 'list3': ['chicekn', 'farm']}
157;{'list2': ['chaffuer'], 'list1': [], 'list3': []}
160;{'list2': [], 'list1': [], 'list3': ['Sppon']}
163;{'list2': ['sppon', 'tortise'], 'list1': ['tortise'], 'list3': ['tortise']}
166;{'list2': ['yearboko', 'adamant'], 'list1': ['veel'], 'list3': ['iner', 'bunnny']}
169;{'list2': ['contractor', 'bloodbound', 'ukilali'], 'list1': ['wood'], 'list3': ['padde', 'inscet', 'ukulili']}
172;{'list2': [], 'list1': [], 'list3': []}
175;{'list2': ['tuortise'], 'list1': [], 'list3': ['astrnoaut', 'teacher', 'tourtise']}
181;{'list2': ['bycicle'], 'list1': ['bycicle', 'ambasador'], 'list3': ['bycicle']}
184;{'list2': ['women', 'townhome', 'bauynet'], 'list1': ['chauffer'], 'list3': ['women', 'athelete', 'chauffer']}
187;{'list2': [], 'list1': [], 'list3': ['winmill']}
190;{'list2': ['ukalae', 'pincel', 'tourtuse', 'parents', 'neice'], 'list1': ['ukulale', 'neice', 'parents', 'penciel', 'draw', 'tourtise'], 'list3': ['furnture', 'parents', 'neice', 'towen', 'ukalele', 'tourtuse', 'murkat']}
193;{'list2': ['chauffere', 'bronzere'], 'list1': [], 'list3': ['sppon', 'chaufere']}
196;{'list2': ['adminal', 'makerel'], 'list1': ['adminral', 'bicylce', 'civilan', 'amdassador', 'baoynet', 'makerel'], 'list3': ['adminal', 'civilian\\', 'amdassador', 'makerel']}
199;{'list2': ['bicyle'], 'list1': ['book', 'kohala'], 'list3': []}
202;{'list2': [], 'list1': ['ambassator'], 'list3': []}
205;{'list2': ['civillian'], 'list1': ['civillian'], 'list3': ['civillian']}
208;{'list2': [], 'list1': ['shaham'], 'list3': []}
211;{'list2': ['turtoise', 'minor'], 'list1': ['dear', 'minor', 'turtoise'], 'list3': ['puddy']}
214;{'list2': ['carpentr', 'ukele'], 'list1': ['oyoster', 'gymmanist'], 'list3': ['ukele', 'painter']}
217;{'list2': [], 'list1': ['Jewler', 'Rabbit'], 'list3': []}
220;{'list2': ['denzene'], 'list1': [], 'list3': []}
223;{'list2': ['tortise', 'carpentor', 'gymnest'], 'list1': ['brewry', 'tortuise', 'gymnest'], 'list3': ['brewry', 'carpentar', 'gymnest']}
226;{'list2': [], 'list1': ['climbing'], 'list3': ['ukelele']}
229;{'list2': ['ukelele'], 'list1': [], 'list3': ['ukelele']}
232;{'list2': ['Mackeral'], 'list1': ['poon '], 'list3': []}
235;{'list2': [], 'list1': ['chauffer'], 'list3': ['sppon ']}
238;{'list2': ['chauffer'], 'list1': [], 'list3': ['dairy', 'chauffuer']}
241;{'list2': ['women', 'ukelele'], 'list1': ['women', 'allyway', 'ukelele'], 'list3': ['ukelele', 'women']}
244;{'list2': ['admial', 'athelete'], 'list1': ['budist'], 'list3': ['athelet']}
247;{'list2': ['ortoise', ''], 'list1': [], 'list3': ['tortise', 'mackarel', 'astrounot', 'poon', 'ork ', 'armhouse', 'nsect', 'enzene ']}
250;{'list2': [], 'list1': [], 'list3': ['door', 'townhoose', 'townhouse*', 'senattor']}
253;{'list2': ['beneze', 'tortiouse', 'dog'], 'list1': [], 'list3': ['bank', 'beneze', 'civllian']}
256;{'list2': ['benezene', 'sentior', 'kola'], 'list1': [], 'list3': ['furntiure', 'benezene', 'sentor', 'gymnist']}
259;{'list2': [], 'list1': [], 'list3': ['astonaut']}
262;{'list2': ['sppon', 'dear'], 'list1': ['serpent'], 'list3': []}
265;{'list2': ['astrounat', 'chauffer'], 'list1': ['denzene', 'cat'], 'list3': ['astonut', 'fruniture', 'boyant ', 'chauffer']}
268;{'list2': [], 'list1': [], 'list3': ['twoer']}
271;{'list2': ['civillian ', 'chauffer'], 'list1': ['chauffer'], 'list3': []}
274;{'list2': ['astronut', 'gymnist', 'sentor'], 'list1': ['astronut', 'sentor', 'gmnyst '], 'list3': ['sppon', 'townhome', 'piant', 'sentor']}
277;{'list2': ['ambasador ', 'space ', 'austronaut'], 'list1': [], 'list3': ['austronaut', 'civillian ']}
280;{'list2': [], 'list1': [], 'list3': []}
283;{'list2': ['astrountant', 'merckl'], 'list1': ['markel'], 'list3': ['astronaunt', 'ranch\\', 'chaufer']}
286;{'list2': ['tortise', 'uklele ', 'astronauht', 'women', 'salesmen', 'jewler'], 'list1': ['ukuleele'], 'list3': ['astronout', 'jewler', 'uklele']}
289;{'list2': ['ceil'], 'list1': ['sheshore'], 'list3': []}
292;{'list2': [], 'list1': ['atsronaut', 'general'], 'list3': []}
295;{'list2': ['embassador'], 'list1': ['embasador'], 'list3': ['embassador', 'uukelele', 'civillian']}
298;{'list2': ['chaffeaur'], 'list1': [], 'list3': ['chaffeaur']}
301;{'list2': ['miber'], 'list1': ['painter'], 'list3': ['althelte']}
304;{'list2': ['townhome'], 'list1': ['ghost'], 'list3': ['townhome', 'mackerol']}
307;{'list2': [], 'list1': ['bear', 'beavwer', 'toaster', 'beer', 'wood'], 'list3': []}
